id,descripcion,dominio,tipo_trigger,b,r2,p,n,sig,significativo
B_CHN_MOZ,CHN→MOZ (1820-2022),B,gradual,-0.2705,-0.0753,0.211263,8,,False
B_IND_BGD,IND→BGD (1820-2022),B,abrupto,-0.0056,-0.008,0.928348,8,,False
B_IND_PAK,IND→PAK (1820-2022),B,gradual,0.1539,0.3097,0.125748,8,,False
B_IND_LKA,IND→LKA (1820-2022),B,gradual,0.0998,0.2426,0.201885,8,,False
B_IND_VNM,IND→VNM (1820-2022),B,gradual,0.0213,0.0618,0.601015,8,,False
B_IND_IDN,IND→IDN (1820-2022),B,gradual,0.1629,0.5399,0.024192,8,,True
B_IND_NGA,IND→NGA (1820-2022),B,gradual,0.0111,-0.0283,0.91633,8,,False
B_IRL_DEU,IRL→DEU (1820-2022),B,hibrido,0.0478,-0.0221,0.729638,8,,False
B_IRL_FRA,IRL→FRA (1820-2022),B,hibrido,0.008,-0.0299,0.956395,8,,False
B_IRL_GBR,IRL→GBR (1820-2022),B,hibrido,-0.0941,-0.0322,0.613255,8,,False
B_IRL_ESP,IRL→ESP (1820-2022),B,hibrido,0.018,-0.0192,0.878852,8,,False
B_IRL_ITA,IRL→ITA (1820-2022),B,hibrido,0.0374,-0.0216,0.774441,8,,False
B_IRL_NLD,IRL→NLD (1820-2022),B,hibrido,-0.0895,0.0067,0.490131,8,,False
B_EST_FIN,EST→FIN (1820-2022),B,hibrido,0.1502,0.6758,0.017589,8,,True
B_EST_SWE,EST→SWE (1820-2022),B,hibrido,0.1047,0.2832,0.185019,8,,False
B_EST_DEU,EST→DEU (1820-2022),B,abrupto,0.0793,0.1032,0.272728,8,,False
B_LVA_FIN,LVA→FIN (1820-2022),B,hibrido,0.1461,0.6801,0.018559,8,,True
B_LTU_SWE,LTU→SWE (1820-2022),B,hibrido,0.116,0.2567,0.184889,8,,False
B_POL_DEU,POL→DEU (1820-2022),B,hibrido,0.067,0.0874,0.464323,8,,False
B_POL_FRA,POL→FRA (1820-2022),B,hibrido,0.0112,-0.0137,0.896686,8,,False
B_CZE_DEU,CZE→DEU (1820-2022),B,hibrido,0.0264,0.0193,0.674264,8,,False
B_CZE_AUT,CZE→AUT (1820-2022),B,hibrido,0.0711,0.4777,0.055351,8,,False
B_HUN_AUT,HUN→AUT (1820-2022),B,hibrido,0.1092,0.5061,0.036583,8,,True
B_ROU_DEU,ROU→DEU (1820-2022),B,hibrido,-0.0417,0.0432,0.621803,8,,False
B_BGR_DEU,BGR→DEU (1820-2022),B,hibrido,-0.0161,-0.0101,0.862822,8,,False
B_HRV_AUT,HRV→AUT (1820-2022),B,hibrido,0.0335,0.085,0.484933,8,,False
B_VNM_THA,VNM→THA (1820-2022),B,abrupto,0.3187,0.9617,6e-05,8,,True
B_VNM_MYS,VNM→MYS (1820-2022),B,abrupto,0.3756,0.9387,0.00036,8,,True
B_ZAF_NGA,ZAF→NGA (1820-2022),B,gradual,-0.3287,0.2846,0.044079,8,,True
B_ZAF_GHA,ZAF→GHA (1820-2022),B,gradual,-0.4337,0.3233,0.022059,8,,True
B_ZAF_KEN,ZAF→KEN (1820-2022),B,gradual,-0.466,0.588,0.005945,8,,True
B_ZAF_ETH,ZAF→ETH (1820-2022),B,gradual,-0.6496,0.3498,0.011581,8,,True
B_ZAF_TZA,ZAF→TZA (1820-2022),B,gradual,-0.5414,0.3599,0.014906,8,,True
B_ZAF_EGY,ZAF→EGY (1820-2022),B,gradual,-0.1865,0.6231,0.014325,8,,True
B_ZAF_MAR,ZAF→MAR (1820-2022),B,gradual,-0.1757,0.5423,0.02093,8,,True
B_NGA_GHA,NGA→GHA (1820-2022),B,gradual,-0.105,0.4113,0.08503,8,,False
B_NGA_KEN,NGA→KEN (1820-2022),B,gradual,-0.1373,0.3777,0.116303,8,,False
B_NGA_TZA,NGA→TZA (1820-2022),B,gradual,-0.2127,0.5216,0.024683,8,,True
B_NGA_ETH,NGA→ETH (1820-2022),B,gradual,-0.321,0.6277,0.010187,8,,True
B_NGA_MOZ,NGA→MOZ (1820-2022),B,gradual,-0.2192,0.4219,0.026479,8,,True
B_NGA_SEN,NGA→SEN (1820-2022),B,gradual,-0.0739,0.0642,0.429088,8,,False
B_EGY_MAR,EGY→MAR (1820-2022),B,gradual,0.0108,0.0463,0.612667,8,,False
B_EGY_TUN,EGY→TUN (1820-2022),B,gradual,0.0104,0.0121,0.790903,8,,False
B_EGY_DZA,EGY→DZA (1820-2022),B,abrupto,0.2504,0.7518,0.001696,8,,True
B_EGY_ETH,EGY→ETH (1820-2022),B,gradual,-0.2928,0.0095,0.236377,8,,False
B_EGY_KEN,EGY→KEN (1820-2022),B,gradual,-0.1091,0.0012,0.477304,8,,False
B_KEN_TZA,KEN→TZA (1820-2022),B,gradual,-0.0754,0.1463,0.276492,8,,False
B_KEN_UGA,KEN→UGA (1820-2022),B,gradual,-0.2369,0.265,0.089569,8,,False
B_KEN_ETH,KEN→ETH (1820-2022),B,gradual,-0.1837,0.3008,0.095375,8,,False
B_GHA_CIV,GHA→CIV (1820-2022),B,gradual,-0.001,-0.003,0.985634,8,,False
B_GHA_SEN,GHA→SEN (1820-2022),B,gradual,0.0312,0.0231,0.680457,8,,False
B_GHA_KEN,GHA→KEN (1820-2022),B,gradual,0.0565,0.3261,0.074723,8,,False
B_MAR_SEN,MAR→SEN (1820-2022),B,gradual,-0.0408,-0.0336,0.831799,8,,False
B_MAR_CIV,MAR→CIV (1820-2022),B,gradual,-0.0729,-0.0232,0.67117,8,,False
B_RWA_KEN,RWA→KEN (1820-2022),B,abrupto,0.3898,0.948,0.000109,8,,True
B_URY_ARG,URY→ARG (1820-2022),B,gradual,-0.0035,-0.0042,0.921082,8,,False
B_URY_BRA,URY→BRA (1820-2022),B,gradual,-0.0523,0.0763,0.401038,8,,False
B_CHL_ARG,CHL→ARG (1820-2022),B,gradual,0.0606,0.1348,0.421797,8,,False
B_CHL_MEX,CHL→MEX (1820-2022),B,gradual,0.0548,0.0968,0.440724,8,,False
B_CHL_COL,CHL→COL (1820-2022),B,gradual,0.0031,-0.0007,0.932075,8,,False
B_CHL_PER,CHL→PER (1820-2022),B,gradual,0.0237,0.028,0.690819,8,,False
B_CHL_BRA,CHL→BRA (1820-2022),B,gradual,-0.0537,0.2453,0.230898,8,,False
B_MEX_COL,MEX→COL (1820-2022),B,gradual,-0.0517,0.2767,0.190981,8,,False
B_MEX_PER,MEX→PER (1820-2022),B,gradual,-0.0311,0.0541,0.471589,8,,False
B_MEX_ARG,MEX→ARG (1820-2022),B,hibrido,-0.1249,0.4479,0.108178,8,,False
B_BRA_COL,BRA→COL (1820-2022),B,gradual,0.0567,0.7231,0.005358,8,,True
B_BRA_ARG,BRA→ARG (1820-2022),B,gradual,0.0489,0.0905,0.516749,8,,False
B_BRA_PER,BRA→PER (1820-2022),B,gradual,0.0774,0.3431,0.063411,8,,False
B_VEN_COL,VEN→COL (1820-2022),B,hibrido,-0.2402,0.5005,0.128108,8,,False
B_VEN_PER,VEN→PER (1820-2022),B,hibrido,-0.2195,0.4033,0.135734,8,,False
B_AUS_JPN,AUS→JPN (1820-2022),B,gradual,-0.1581,0.7007,0.018572,8,,True
B_AUS_KOR,AUS→KOR (1820-2022),B,gradual,-0.1826,0.0652,0.205173,8,,False
B_AUS_CHN,AUS→CHN (1820-2022),B,gradual,-0.0156,-0.0755,0.918674,8,,False
B_NZL_AUS,NZL→AUS (1820-2022),B,gradual,-0.0894,0.6633,0.01794,8,,True
B_NZL_GBR,NZL→GBR (1820-2022),B,gradual,-0.0116,0.0204,0.698166,8,,False
B_CAN_MEX,CAN→MEX (1820-2022),B,hibrido,-0.2046,0.4293,0.030123,8,,True
B_CAN_BRA,CAN→BRA (1820-2022),B,gradual,-0.1632,0.3721,0.080612,8,,False
B_CAN_ARG,CAN→ARG (1820-2022),B,gradual,-0.0546,-0.0319,0.628462,8,,False
B_ARE_EGY,ARE→EGY (1820-2022),B,abrupto,-0.542,0.0184,0.068778,8,,False
B_ARE_MAR,ARE→MAR (1820-2022),B,abrupto,-0.5571,-0.0382,0.077915,8,,False
B_SAU_EGY,SAU→EGY (1820-2022),B,hibrido,-0.2328,0.0614,0.204218,8,,False
B_ISR_EGY,ISR→EGY (1820-2022),B,abrupto,-0.1105,-0.0659,0.560354,8,,False
B_TUR_EGY,TUR→EGY (1820-2022),B,gradual,-0.0228,-0.0171,0.757059,8,,False
B_TUR_IRN,TUR→IRN (1820-2022),B,gradual,0.0505,-0.0134,0.706468,8,,False
B_IRN_PAK,IRN→PAK (1820-2022),B,gradual,-0.0406,-0.0256,0.673108,8,,False
B_IRN_BGD,IRN→BGD (1820-2022),B,gradual,-0.152,-0.0294,0.328424,8,,False
B_NOR_SWE,NOR→SWE (1820-2022),B,gradual,0.1069,0.3506,0.096195,8,,False
B_NOR_DNK,NOR→DNK (1820-2022),B,gradual,0.1525,0.539,0.020711,8,,True
B_CHE_AUT,CHE→AUT (1820-2022),B,gradual,-0.0246,0.018,0.610306,8,,False
B_CHE_ITA,CHE→ITA (1820-2022),B,gradual,-0.0046,-0.0077,0.921813,8,,False
B_NLD_BEL,NLD→BEL (1820-2022),B,gradual,-0.0423,0.7425,0.010241,8,,True
B_SWE_DNK,SWE→DNK (1820-2022),B,gradual,0.0577,0.629,0.015168,8,,True
B_AUT_GRC,AUT→GRC (1820-2022),B,gradual,-0.0303,0.0381,0.552605,8,,False
B_BEL_PRT,BEL→PRT (1820-2022),B,gradual,-0.1008,0.4282,0.085977,8,,False
B_LKA_BGD,LKA→BGD (1820-2022),B,abrupto,-0.1979,0.2748,0.064464,8,,False
B_LKA_PAK,LKA→PAK (1820-2022),B,gradual,0.0541,0.0334,0.579201,8,,False
B_MYS_IDN,MYS→IDN (1820-2022),B,gradual,-0.0754,0.0358,0.502178,8,,False
B_MYS_PHL,MYS→PHL (1820-2022),B,gradual,-0.0391,-0.0296,0.821557,8,,False
B_THA_IDN,THA→IDN (1820-2022),B,gradual,-0.0221,0.0037,0.77158,8,,False
B_THA_PHL,THA→PHL (1820-2022),B,gradual,0.0142,-0.0135,0.919389,8,,False
B_THA_BGD,THA→BGD (1820-2022),B,gradual,-0.2733,-0.0021,0.26955,8,,False
B_IDN_PHL,IDN→PHL (1820-2022),B,gradual,0.0363,0.0416,0.595039,8,,False
B_IDN_VNM,IDN→VNM (1820-2022),B,gradual,-0.1777,0.6148,0.007178,8,,True
B_IDN_BGD,IDN→BGD (1820-2022),B,gradual,-0.2424,0.2807,0.057505,8,,False
B_PHL_BGD,PHL→BGD (1820-2022),B,gradual,-0.2585,0.6799,0.004436,8,,True
